20
1000
59	12	-78	-32	-36	1	-80	71	-88	-40	-31	-80
64	-82	-35	-71	68	17	-95	-82	-90	87	68	-100
-24	14	-73	83	1	-13	-93	1	-58	-38	62	-22
99	-15	27	-47	-18	-91	93	-42	98	8	12	-27
-51	-67	-6	56	-87	5	10	-81	27	61	-56	-5
56	79	-42	-22	-50	-19	8	28	81	-40	-94	-85
-63	-74	89	-16	17	17	-40	-79	0	43	0	-17
65	69	15	-4	94	-55	-34	-36	-64	-62	-79	8
-53	70	-28	60	-18	-29	-47	70	64	49	-30	-70
-3	22	23	-85	-32	-23	56	12	-43	21	58	3
-13	95	21	-53	18	64	-77	35	90	-39	-32	36
41	-6	-46	69	88	-34	97	55	89	29	87	-55
19	31	30	-3	-84	-83	14	-49	42	-53	42	43
-66	13	-67	85	-61	12	79	54	100	77	-13	-79
-88	46	55	-71	47	-34	-23	-18	-3	1	-6	62
25	79	6	-69	-96	-54	96	-61	25	27	96	-100
-41	-67	100	0	-43	94	19	76	34	68	61	89
31	-94	-62	34	27	30	67	-85	87	-59	-83	29
80	-89	-84	-80	59	34	8	-90	78	1	-86	91
32	75	-54	49	78	40	81	-31	73	-69	42	-19
-66	69	-23	-61	-30	-14	-2	-7	73	48	81	-54
-58	-93	-91	-6	44	13	40	-24	95	-83	-98	61
57	0	-16	-70	-67	-86	22	28	98	-91	-90	31
-61	-88	31	80	78	-93	-84	-80	-93	-35	55	-49
50	18	98	-24	0	6	-86	7	-10	-82	85	84
-3	37	87	-60	55	-98	-24	-5	-10	91	69	7
72	-85	-79	24	96	90	5	-60	57	-87	36	16
-95	-74	95	26	75	-22	-68	-81	82	-71	-97	4
-33	-46	-36	-81	31	70	-31	-95	-89	-48	-84	52
19	-61	-71	-5	-55	33	58	54	-43	27	-40	37
-9	13	-92	85	-29	91	20	-53	9	69	18	24
-16	-74	30	91	-27	-100	-32	76	-20	64	-85	52
-50	-65	42	-13	44	27	-37	-19	-31	49	-60	72
0	-58	-39	-62	-58	-67	-59	-97	58	-7	28	-90
-97	24	5	89
1000
-69	2	-15	-5	64	-30	39	50	-56	69	-46	79
89	-60	-79	84	-55	96	-57	-45	-73	11	-4	-7
-12	57	-60	81	15	90	-33	-73	-83	-72	-20	71
20	-12	7	1	90	-5	-26	35	-32	26	28	-54
-75	61	-53	-31	-80	9	-98	54	11	26	-65	-77
2	-77	85	-25	32	-40	-57	-25	-51	-13	71	-8
-9	-26	-86	-14	-28	-8	38	-46	96	-17	-65	40
-32	94	17	84	-62	53	2	61	-50	9	94	-90
-3	-75	40	100	53	-69	50	-86	-71	-2	-16	62
-89	-30	36	-32	-58	-49	29	74	-19	22	48	57
93	-85	98	-93	74	73	76	89	-10	22	12	-71
-33	71	-35	69	80	90	75	6	-35	25	48	69
-29	-89	3	-60	53	40	-93	-100	-69	63	-67	-4
-36	-44	96	3	13	25	54	-48	92	-67	44	8
59	-55	91	94	-19	-12	3	16	16	-93	-1	-59
-52	-90	-14	-59	3	56	28	86	30	-50	-50	-65
24	0	64	-74	-95	5	-75	32	-38	5	35	35
49	62	41	20	13	-80	69	85	-8	-2	-1	73
-29	41	83	-22	61	75	50	-34	-89	6	25	-58
2	76	90	-77	-54	-48	-61	94	-17	15	-72	56
82	80	10	-4	-77	-67	45	-28	-17	-15	25	6
75	82	-65	68	73	-43	-55	88	42	20	22	-34
44	40	-22	-65	53	11	94	-46	86	2	66	83
3	78	59	-9	63	78	42	98	81	68	-44	74
-9	47	-82	60	-43	-7	31	-69	47	53	-57	92
92	-14	30	-57	-44	34	43	43	-30	-38	33	-15
52	51	9	10	62	-77	42	24	-14	6	-73	72
-82	24	89	-87	38	-27	-70	-25	37	72	89	-82
-48	2	-18	41	-85	-9	43	-93	86	-7	-72	-23
2	-70	39	-99	-19	-29	84	44	26	-77	-46	100
-73	46	-43	-39	-86	-14	71	-4	-80	73	59	-10
47	54	-96	88	-40	-29	-73	83	61	-4	25	22
99	51	73	-17	-23	16	58	-48	54	-25	36	35
11	16	51	-38	22	9	-16	-37	-74	41	48	41
78	59	72	-55	28	-58	5	71	-34	-45	53	-85
77	-20	-72	58	-81	29	-91	91	-47	-35	10	20
79	35	23	-35	81	-83	56	31	77	18	98	40
91	28	-84	-52	-8	-44	15	77	47	-99	-21	-48
88	86	-36	85	10	-32	-34	5	22	52	95	-91
-86	75	93	100	66	55	43	87	-91	56	57	18
-52	34	10	26	-59	16	43	12	98	50	81	-64
-64	38	-49	24	1	-94	-97	-85	19	-31	-36	46
-24	-19	-94	72	79	17	89	15	99	-4	-47	-31
42	-87	0	-5	98	9	41	27	-94	53	-50	-70
97	-90	12	-13	-55	-22	-100	-74	-37	-83	-88	98
55	0	79	89	-99	-75	59	75	-5	-40	-84	51
41	-91	-14	47	-85	-16	50	37	34	-3	3	31
61	93	-21	-13	41	72	-11	-6	-20	-91	48	-40
-76	45	-73	-88	90	55	-16	10	28	0	3	38
92	-87	-87	-87	11	-1	56	38	-10	83	-99	9
-99	-44	-56	95	70	61	-13	14	19	-74	-86	45
78	-48	-66	8	-35	-17	85	23	-94	15	-20	80
-72	74	81	37	-12	42	79	-21	25	-60	2	-79
71	-83	95	-17	-43	60	4	49	-61	-25	13	-41
26	10	43	-17	34	98	-35	31	78	55	39	-28
71	-74	-87	7	-35	54	-23	40	-100	68	33	-15
75	-53	1	-100	68	-60	56	-18	81	52	22	-92
16	-26	-71	26	42	-34	-58	88	-97	-5	-64	58
5	-87	-24	-21	88	86	-63	-37	-99	31	-71	56
-85	-17	-38	-32	60	-81	-32	87	-95	-78	75	29
95	-68	67	-23	-71	29	71	71	-97	99	38	-34
-14	55	-85	61	-29	-42	97	98	14	100	-22	-65
-80	-97	2	95	-52	-6	89	79	-61	4	-100	28
62	-84	5	46	43	20	-87	-61	-41	90	-9	97
-79	35	59	-86	-39	16	-99	-42	37	-95	-5	2
46	-15	65	-92	54	55	37	36	95	40	76	-59
52	67	-6	-28	-61	6	42	-6	-58	-26	94	87
23	58	20	100	-37	-50	36	-18	5	59	-88	52
-26	54	-33	98	66	-8	-39	66	69	15	29	-14
49	98	8	81	-92	-16	-39	38	-57	-23	90	36
-85	58	-75	100	-2	-47	-59	50	-55	47	-60	-93
68	-6	-58	23	26	-47	-37	-3	81	-55	82	96
95	35	87	35	36	60	88	49	91	61	-80	-82
-30	83	95	-18	-77	60	90	77	58	86	-3	6
84	-21	-26	-23	19	34	71	-64	56	-89	-90	-32
-74	94	-74	-21	-17	-11	75	10	19	-25	-15	36
97	34	80	-15	-27	-34	-50	-11	-81	-100	88	-50
42	20	53	-27	38	8	42	76	-85	-30	-71	2
-77	28	-19	88	14	-53	84	87	78	-89	-15	15
14	-17	-11	-24	74	73	-93	-39	-88	3	32	63
6	91	13	52	95	-74	-8	14	9	-8	61	53
-95	78	-62	-29	-37	24	3	60	76	-40	-48	-25
-39	-65	-36	-8	44	-33	6	-30	0	64	-28	58
-99	44	100	31
1000
-94	-53	36	17	58	40	43	-71	62	33	-52	-43
-12	69	85	32	-32	-63	90	-24	-66	-46	-20	8
-68	14	65	79	-5	-34	-35	-46	-6	-75	-57	15
-49	8	-36	69	-87	73	-34	13	16	72	69	98
71	24	-95	45	-76	24	94	70	-99	41	32	3
50	-37	7	-58	43	-41	-12	-2	-61	18	-89	70
30	-98	-6	55	85	-48	-39	-17	22	-71	-86	0
6	-21	35	-42	4	-80	-45	-51	-3	68	15	21
-46	-32	-41	72	1	68	-28	69	42	17	96	22
-86	-66	49	1	100	51	90	-30	73	52	71	-92
-8	-9	-13	77	59	-44	-45	35	-42	-47	-81	-41
-86	-14	-33	12	30	42	-96	98	-58	30	-82	-14
-48	-55	-68	-32	-42	88	3	17	-99	23	-79	-4
37	99	-29	-54	-69	-31	57	96	-12	-94	74	-98
78	-99	-50	60	91	-12	23	37	47	-18	40	-56
-87	69	98	94	-12	98	26	87	44	56	-5	-43
-79	-15	-59	30	29	-69	41	-90	5	-61	13	4
40	-95	-18	15	-8	-98	95	-70	82	-67	74	-50
77	-15	7	-9	-25	-45	-26	-83	-95	-1	-82	-38
-65	-98	-11	97	92	-59	46	-11	81	-17	-8	-65
-85	-66	82	89	52	73	-98	-74	47	-72	42	-69
63	-31	76	78	27	-48	31	56	58	-26	-53	0
24	7	49	22	87	-3	27	28	30	31	-40	-25
66	74	-89	82	45	29	-44	78	-20	49	-13	74
11	-88	100	21	-10	-93	-34	-66	-67	22	-9	-87
-75	-26	5	-17	-37	43	-100	77	-31	5	62	4
-49	-59	-95	-65	24	-32	56	-54	1	56	7	36
-76	31	7	36	87	83	-81	-73	-70	92	-98	85
37	-1	78	50	-2	-62	71	12	84	-85	90	23
31	-1	-18	-15	-65	-35	52	96	-98	51	-15	-58
-76	-45	93	11	-91	6	-41	-79	61	-30	39	-21
-89	10	88	-72	20	80	-40	90	-21	59	-92	-88
-100	-7	-9	33	-80	65	-28	-90	-69	-89	7	-88
-32	-75	11	-56	-20	-14	-2	38	-25	-15	49	-90
-69	-39	55	-6	78	-71	71	-47	-54	75	-6	87
-99	-92	49	-18	-28	17	-95	-51	-92	-96	-72	-3
-85	-47	43	-50	-65	-86	76	-55	-19	-100	49	78
74	-40	77	-93	84	-78	86	-42	-45	-29	40	67
40	-80	85	-61	-40	47	37	71	-36	41	-22	21
70	26	36	50	-39	57	8	62	76	-95	82	53
49	62	7	28	-84	84	37	52	-88	49	-16	-38
-91	43	22	-74	-55	-11	-20	-65	66	79	-66	97
-76	62	60	96	-20	-2	-29	-56	43	-37	-99	35
15	-32	79	46	-32	-25	-69	47	89	-87	41	32
-88	-19	0	-47	-86	-72	50	93	-30	-19	-9	-48
25	21	-58	30	-67	-6	-37	26	91	81	-32	37
-57	22	60	-31	19	6	-9	-5	-25	31	52	41
-33	-49	74	-32	91	79	93	-30	-32	63	66	46
56	32	-53	32	-98	-65	32	-16	-19	28	85	89
94	-79	-34	-8	-42	69	1	2	-70	-54	92	-34
-3	65	57	-48	37	-85	-65	-27	0	-42	-63	-57
10	-89	-99	-93	-1	-10	31	23	2	22	-40	-82
80	-65	-31	-17	0	19	-13	-40	-30	87	25	-95
55	-43	81	-94	3	-45	-69	-34	-27	-37	75	17
20	-72	98	-49	5	-69	-2	-14	-92	0	55	-90
41	67	-79	-48	93	82	68	15	33	25	-66	35
-62	81	63	31	88	-33	4	-91	-100	34	58	-90
-96	78	62	-54	-13	18	37	-79	69	-49	-65	98
58	-66	14	26	86	-94	-47	49	-84	21	12	-38
46	36	-88	7	18	-1	21	48	20	63	85	79
-57	-65	-18	-97	34	-11	49	-24	100	-10	34	-31
-32	78	66	45	25	-23	-31	47	-88	-20	80	-15
29	-28	-59	13	13	49	13	1	-98	19	0	12
98	-7	-46	-53	-53	-90	83	92	-38	17	48	84
-11	-71	-30	-28	-77	-94	-91	-15	-7	28	98	-68
30	7	49	-99	-74	59	17	96	31	97	95	60
-82	26	-5	17	62	-100	25	73	-22	17	74	-18
79	29	-80	96	32	-20	67	-76	70	-8	-40	-74
65	-49	37	-34	89	-2	85	14	-64	-14	16	-50
93	-53	-49	-44	75	-58	-75	-78	-56	86	-79	-64
-25	-3	83	99	-18	-39	15	-47	82	56	16	-43
-97	-9	-10	73	-32	63	51	9	-44	-59	41	59
-6	-50	-11	1	-13	88	-12	60	-15	81	36	-38
34	28	-52	62	-59	-40	81	-5	34	-39	-69	-76
-97	-100	-10	81	-72	15	6	73	-26	29	59	30
14	-90	26	38	-52	-84	64	86	-18	-95	21	-49
-8	15	-60	-48	54	65	-8	85	-83	-8	-17	99
-78	90	16	84	-55	-8	24	-84	-31	77	-43	-62
-90	77	-42	90	50	-28	-76	-37	-20	35	-60	56
-48	59	-44	-29	69	-7	78	40	-28	-15	56	70
62	-15	-16	19	75	67	31	-57	99	11	90	63
-96	68	11	9	86	-56	14	-76	37	-87	38	21
97	-72	78	-50	-87	97	-5	42	48	-60	-36	70
59	-98	-56	13
1000
-100	0	-35	33	47	30	79	60	29	26	54	-89
77	-6	29	-89	-97	89	90	46	30	18	-87	-27
-58	20	0	37	-81	27	99	-5	-61	-77	13	-53
-94	-89	-6	84	-38	-46	49	0	-81	-72	-36	-66
-69	13	-10	-9	-99	70	-40	20	-87	-74	-12	-66
3	-40	-51	-11	-88	66	-88	-54	-32	-97	9	-12
-15	-13	-62	-50	70	-58	18	-5	-33	14	-84	58
24	59	-14	-41	-27	4	-88	-44	39	5	34	-87
-86	-57	-35	-76	91	-55	-47	62	-76	73	-1	-78
-30	-96	87	84	-23	41	42	-98	-10	-13	16	59
26	79	-28	59	-78	45	30	-14	-85	63	-13	-77
-6	80	26	95	31	-18	-11	-90	-1	-83	22	-68
48	78	97	-74	-79	-98	-29	96	-15	75	-66	28
46	21	-78	75	63	83	35	-28	-81	10	-38	-18
-59	-23	-82	43	-3	93	26	72	44	-5	70	-18
-50	79	-78	-83	-97	-7	-85	-71	-98	-1	71	13
21	60	-42	-22	31	19	-33	39	72	-30	23	-13
-25	57	-20	88	-49	-95	-97	78	52	99	20	-17
49	-61	34	46	63	-19	38	-57	-22	57	-63	6
88	-45	6	15	-32	68	15	44	-75	-93	1	18
-51	-53	-32	-96	49	-50	53	-100	-31	-99	97	-68
51	38	81	-14	-46	-63	-59	56	-31	-40	79	-69
84	90	-80	-37	-43	76	18	-100	96	-99	-73	68
-34	11	-60	-100	-5	63	67	-20	84	-81	-33	24
-11	-78	-98	-94	-31	93	-68	68	-15	57	-19	97
-77	75	-46	65	92	-86	54	-6	-51	-81	-18	46
-7	-59	26	-16	43	-19	3	1	-65	13	-42	32
77	48	80	-25	-1	-23	-5	52	-58	99	23	17
-96	52	66	44	62	40	71	6	-74	-77	75	0
49	46	95	62	31	-55	43	38	-73	-95	-14	-20
51	58	-10	21	-71	29	79	47	16	72	67	-94
95	-81	-93	-63	45	73	-52	38	-43	23	-26	-17
-80	-50	15	-70	-84	11	78	-100	12	18	-60	-41
48	98	33	32	-82	-49	-59	-91	37	-2	51	-42
47	0	14	-43	76	-100	8	-79	27	79	-23	-97
56	-50	47	-49	-44	-64	-53	8	-87	-82	-42	58
-68	81	-26	-5	-79	-74	18	-40	-46	-96	-72	-26
54	-54	-59	79	49	-94	90	-5	25	96	-64	45
31	49	-10	-11	33	43	33	97	-60	50	10	19
64	-18	22	21	-97	-29	-34	38	76	19	86	-15
30	-78	-1	-89	-63	-9	44	20	61	-16	-32	34
96	-76	-84	2	-30	26	-32	58	68	-36	24	11
-36	80	-22	-3	58	-41	43	-75	12	-32	-11	40
9	85	71	50	-6	-20	25	16	77	-42	49	-75
13	-69	32	82	-47	-91	-17	-15	-67	32	-6	83
-87	82	2	-50	-82	-86	0	37	-94	-16	-76	92
9	100	6	5	-95	-67	-14	84	3	44	90	-1
-68	36	-10	-86	35	70	-61	-38	-58	-77	93	53
49	-58	-68	10	-27	-55	-67	30	6	24	-33	24
-14	-93	87	-39	-48	-9	-47	-76	95	62	44	-100
-38	71	22	-70	-84	25	-35	-22	-42	21	-21	75
30	-83	-99	70	30	99	12	-71	100	87	65	34
66	18	42	24	68	66	50	89	32	8	19	78
-14	84	96	-26	-62	23	-43	29	-55	94	58	43
90	98	-73	-91	-52	54	34	14	43	60	-19	-46
3	-8	-79	36	-75	-22	48	-44	-15	-7	-58	-56
67	63	14	0	-83	94	28	86	-31	-54	-29	87
-11	81	-24	-22	-49	45	81	-78	18	-47	-83	5
92	58	-50	-33	41	-1	-53	5	-24	-26	55	-85
-72	69	-79	-75	-100	-89	-73	-95	-20	-44	30	14
-60	-56	51	19	-62	70	-10	-25	2	54	27	6
-28	36	44	80	-95	-27	-79	-64	-63	-93	-48	-46
52	13	-70	-85	-30	43	-52	-62	6	-58	97	-80
53	-56	-63	-96	-22	-40	93	99	86	70	-17	77
-74	17	75	41	-86	72	-8	-43	15	90	3	51
-63	54	39	71	-32	22	57	-89	-85	-46	51	-38
-50	-63	-100	-26	-63	25	-22	14	-4	76	-37	-36
-59	-89	48	40	35	-85	22	-29	83	-12	11	-86
81	-92	-48	36	-95	78	99	0	-33	-64	-18	0
-97	29	-8	-70	-84	85	50	-29	14	-1	65	65
73	52	-72	31	66	99	-71	-29	39	19	-16	-31
-45	60	95	-61	-51	97	-42	-10	-53	81	60	10
49	-21	77	33	93	-59	60	-53	-64	-59	7	6
94	-95	65	-54	-91	46	-69	-65	-31	-49	23	-15
74	-34	-62	78	99	-59	-17	47	-83	-23	64	36
-49	-96	-75	-36	23	-11	74	3	-99	-56	-76	97
43	-42	80	-71	14	6	97	-75	43	56	-97	84
80	3	-60	91	12	82	76	87	-89	-44	50	33
-35	91	50	10	-75	92	-56	73	14	-54	-80	60
69	-69	21	13	85	-26	-63	-18	67	-82	-8	43
-35	-22	98	87	56	29	-85	48	-2	68	-66	30
-81	-80	22	-93	-14	53	-89	-27	-1	-81	-3	-76
44	-54	-35	87	60	42	84	8	-72	-11	96	68
-73	87	84	82
1000
40	-29	77	-30	97	-90	51	-19	-38	-92	8	-30
-19	-92	-21	28	86	-20	1	58	-36	-87	-25	41
8	-28	21	19	-54	-99	-12	51	-52	-70	71	75
-16	-26	53	31	14	-91	9	-53	-66	-7	91	-27
32	88	-19	6	26	0	40	-47	-26	39	-99	61
22	-25	-71	-68	-33	-9	-10	-34	-20	-96	96	2
89	43	96	-80	50	51	-65	-22	66	82	9	-41
59	-17	-21	-46	78	-70	46	-31	16	-87	96	0
-87	-15	76	-72	5	1	-43	85	-77	0	37	36
16	-70	86	62	-31	-84	-52	-16	94	-13	6	65
23	94	64	91	3	-3	72	-11	-26	98	77	12
-54	-84	86	62	-45	3	66	1	20	86	-58	-60
-49	56	-71	-52	-16	80	-5	85	36	10	-100	-18
-60	55	14	68	-50	73	48	94	-98	-12	79	-39
91	86	-18	-38	67	-65	79	41	-79	-53	-40	31
-51	26	-76	-70	97	-75	58	20	-19	-61	46	-8
14	15	-70	-77	95	-82	4	60	26	95	98	84
-96	-98	7	83	34	-48	76	-24	-26	-52	76	61
86	68	83	-20	-82	46	66	5	-92	-62	24	-89
53	74	-87	23	87	30	89	-78	-85	86	-91	99
50	-55	-11	-57	32	34	92	42	23	-95	-43	44
28	13	56	44	27	53	-27	-12	-10	85	-74	15
68	41	-65	-83	-83	76	86	-20	-22	-83	-47	-8
47	32	89	6	79	-92	-48	-22	-42	-48	34	-51
-26	-44	-96	49	53	-18	-25	29	29	-85	-83	20
58	-16	-67	78	-87	-4	36	67	-42	45	-45	92
-85	81	-27	-87	-52	-73	-92	29	-5	92	-61	-74
-94	-48	72	21	-95	70	-6	-58	35	100	86	-29
-11	-11	23	92	83	-37	59	22	19	21	-69	-86
75	18	13	81	-15	5	100	-8	43	-50	28	-67
-66	-66	70	-41	-24	-1	76	-38	8	12	39	-1
8	51	79	-51	-86	22	80	15	89	-67	-74	76
-78	-64	82	74	87	80	21	-100	88	89	5	24
-30	-67	94	-44	20	64	78	54	-79	-85	34	-32
-52	46	-33	-70	-79	-45	-56	3	27	-38	-15	-7
-7	61	-13	-79	22	98	59	49	-92	82	24	-78
-57	12	-64	78	91	-2	42	-17	42	41	16	-90
12	-57	76	89	34	-73	-5	-43	60	-83	37	96
-31	4	41	-81	3	48	-91	55	-13	-37	-4	-27
87	-32	-30	-74	-29	62	-25	-56	49	85	-9	49
-16	-68	80	31	-8	20	87	5	-12	-73	-27	-3
-74	16	8	-60	-74	87	57	-54	9	-21	-86	89
-64	-12	-35	-1	-63	8	27	-87	0	66	-59	75
58	-34	-18	87	-56	-95	72	27	-85	-38	-36	-67
-82	96	-6	7	96	-11	-81	-9	-10	-40	25	-1
-71	20	-31	69	23	-40	57	64	66	45	49	32
-80	42	-34	-85	31	41	-40	14	-55	-15	-56	-48
-67	-13	91	-72	-50	-93	-36	22	-66	51	-30	-51
-1	55	-32	63	-84	95	45	58	-60	46	62	23
-19	-40	-44	85	-71	92	21	-71	-40	-88	9	28
-27	78	-84	-58	1	71	13	83	86	-5	9	-73
-31	-28	29	-80	-69	-8	61	-53	-70	53	-30	99
30	-73	-99	22	-82	-75	-8	-63	-65	29	73	-32
-69	6	71	32	79	61	-4	98	-65	54	71	-60
8	-31	30	-30	-71	-100	-60	62	-90	21	-57	51
50	-43	-70	-85	31	-50	-71	92	68	-21	-39	-30
80	-28	-6	-96	-6	-71	70	7	7	-100	-94	43
69	74	24	5	94	-37	25	20	62	49	89	13
-6	-94	9	60	82	6	-56	-48	-92	-34	-97	11
-6	-64	-36	-44	29	54	-16	100	-78	-52	-6	36
97	28	-54	35	82	-51	92	52	-9	94	13	-40
-5	78	46	30	42	-49	-40	-58	-80	-5	63	-11
91	64	-46	-99	51	-1	49	56	-7	1	-41	89
-22	-38	-47	1	87	93	-31	-88	73	-21	-38	3
0	0	-65	-75	91	-26	-55	-95	36	28	17	-87
-31	33	54	39	87	16	62	-55	-29	76	26	-21
-90	-44	65	-57	-73	-53	51	-62	-21	29	-70	18
-77	-54	-52	-40	-9	-73	-9	-64	-9	-58	-3	27
-2	21	25	-18	60	99	-51	1	30	32	-14	12
30	-79	-69	61	-44	57	54	-14	45	-12	-64	60
-70	82	-10	-56	-78	47	-3	97	45	14	46	-87
99	-89	-78	55	41	8	12	93	-61	95	11	30
-39	-55	-66	44	-4	70	51	82	0	-99	42	90
18	-84	87	39	90	30	10	-3	-3	-88	-26	78
-63	-10	80	-32	-63	43	38	-79	85	-9	17	-30
12	-18	-28	29	32	-16	-57	68	-56	-4	-58	-75
-89	-1	-74	12	-9	57	50	65	-14	-1	8	-23
71	15	-70	22	-72	15	-27	55	-59	-32	-4	-64
-99	68	8	65	31	-2	-53	-45	-85	-68	52	82
-12	20	86	67	4	31	51	-63	-34	-3	-19	53
46	-11	-49	17	5	-44	-80	-64	-71	89	4	9
8	30	50	-21	27	17	24	11	8	-87	48	61
12	-27	98	8	0	-38	-50	-7	4	43	-87	48
35	-86	3	-67
1000
-13	-6	-56	25	-51	70	26	-90	7	3	-58	98
-53	-45	25	59	-20	48	-69	-33	0	-12	-33	13
-19	69	11	98	80	37	-36	33	-37	11	85	-63
-97	-95	-23	-38	-27	-53	-6	82	-64	74	65	-67
-84	-93	-11	15	-22	0	89	-45	-61	17	-24	4
-75	-45	-11	18	-36	36	-32	-29	23	70	-51	-29
10	-48	-28	-63	-14	-71	-50	-48	0	86	-17	-5
-72	-52	73	-95	-93	-94	-41	95	-49	60	7	39
-37	-65	88	72	75	73	-83	15	-71	48	20	73
53	-53	5	-56	-62	72	-32	76	-94	-62	2	-3
83	-38	85	15	93	-76	-48	42	-54	40	95	66
-51	-92	-67	-66	71	17	-95	-26	20	60	27	33
37	-77	6	-11	93	-1	8	-84	50	-55	7	24
-5	30	-83	-15	46	87	-64	-89	7	45	-29	-30
4	35	-50	57	-24	90	-89	39	-9	-74	-79	75
-25	-10	73	-91	83	56	-7	71	69	57	-71	-59
-26	32	-69	64	89	7	-18	14	89	-84	40	-69
42	77	64	30	-66	27	-83	56	-87	76	-37	-44
95	65	99	28	-16	-95	-50	82	-48	-76	80	53
36	79	13	-70	71	94	95	-59	-8	-70	49	70
77	-37	66	-85	55	-48	26	1	-74	63	68	-60
-22	-39	96	-29	-78	33	-36	10	-1	-24	50	-69
-27	-26	73	23	-41	-69	-56	-94	5	93	-93	-90
-77	43	-55	-39	53	-54	54	-52	30	-85	60	39
67	66	-36	62	-38	-55	57	-22	-9	13	-52	96
-10	48	-12	63	-44	34	91	47	-81	78	49	58
-60	53	32	-51	66	-7	21	-55	72	-78	70	-74
-24	-13	-30	46	91	-88	-61	47	75	-51	49	96
-13	93	2	40	2	94	-32	37	-21	-5	59	-81
-70	63	23	-72	64	-76	-25	-89	43	86	30	-56
-76	67	-39	-19	44	-28	37	-93	-23	-4	-48	6
15	2	-91	60	-27	-37	5	74	4	82	96	44
-37	-66	30	70	91	-24	94	95	-87	40	-36	64
57	5	-17	89	-29	62	17	3	-98	88	-3	-84
81	-99	51	61	38	43	80	-7	58	16	54	62
23	-40	-75	-38	-18	-55	32	11	-84	-61	37	-2
11	44	94	69	-39	-16	-29	39	-36	30	86	-17
-58	53	-25	-69	82	-40	10	21	21	-38	-47	-88
-79	-52	28	77	10	-12	-14	11	-13	49	83	11
-40	77	41	-78	-14	-19	-93	23	-37	12	19	-11
26	75	83	84	-15	-68	27	16	28	-26	73	57
-28	13	71	76	77	49	-81	-92	-97	-71	-66	-31
-37	-80	-54	-93	62	96	82	37	72	76	5	34
61	1	3	-85	36	91	65	5	-63	-10	-74	80
95	-16	-48	-63	-10	56	0	57	-44	90	31	-69
-54	-8	51	28	-18	-91	97	-53	56	-71	-69	-54
95	-50	34	11	12	-27	-73	95	9	22	-93	81
-82	-2	-5	-20	-20	-65	-90	0	-82	-31	0	29
-29	53	22	32	-5	25	8	1	23	-28	1	61
57	11	38	71	-7	-4	-54	-22	-81	-36	39	18
97	-21	-48	-40	-59	-99	-76	88	52	-87	-21	-97
49	-26	43	40	82	-88	-81	12	93	-66	12	-22
-19	-11	-37	55	-94	78	-42	-63	80	-94	94	31
48	45	-15	95	59	2	-94	-87	100	-43	-59	-47
-47	76	-87	-80	-50	1	52	20	41	-2	40	-13
-59	-16	-38	73	27	24	88	3	96	62	69	-29
59	6	-65	27	-78	-83	-27	-38	-34	6	-98	-74
-99	88	53	25	54	98	29	20	-15	99	87	-39
-38	-65	52	49	59	-89	-1	-96	90	-59	90	13
4	37	-2	-30	-4	-91	55	-87	-31	-59	-32	-68
-88	37	-12	-97	-92	-2	-22	-96	-36	-27	-21	-19
94	-6	-61	-7	19	6	-44	-25	0	-25	69	-100
29	-86	-20	87	64	-23	-3	48	61	-29	-33	-37
3	11	37	-68	-63	-31	-86	86	-95	-93	67	60
-55	90	-60	-38	-9	72	-62	-37	57	12	-76	20
14	-84	-6	-29	-64	-42	-33	-31	-67	-68	96	-38
90	-83	-22	88	-32	-35	80	62	15	-25	95	-29
47	52	-87	-34	41	-85	-78	3	-94	70	2	54
-71	-100	-37	-77	63	98	-45	94	-61	79	52	-26
-67	51	97	64	93	-43	61	40	99	-12	78	-35
-54	-58	96	2	24	8	71	54	-46	-33	0	-9
-1	-61	-66	-16	30	94	-59	65	-91	-47	29	74
-86	-59	89	81	-44	36	94	-7	-42	-7	-20	100
50	54	-85	46	-11	6	-15	24	-70	-56	36	89
-24	46	-96	36	-44	-69	-88	-34	-60	78	-30	-40
-19	52	77	-86	-42	22	-66	-39	-5	2	2	75
-92	57	-34	96	67	72	-13	-42	19	79	80	79
55	-88	97	41	92	3	94	-23	74	-53	-99	-87
28	23	66	49	-2	-80	54	42	-1	69	71	51
-34	-24	-45	97	34	64	-39	-18	-53	18	-85	-19
-31	75	-85	88	-34	-34	92	-24	-65	-2	95	1
-27	-72	-50	-14	43	19	-58	-49	-37	34	16	-76
-7	47	6	91	82	-75	10	7	77	89	61	98
-59	22	82	34
1000
71	-30	91	72	-3	-8	-97	-88	79	82	-40	-57
-80	-51	96	18	-2	-16	-17	0	-22	-16	90	-37
-50	27	-21	-27	-93	20	62	-58	76	-32	5	-28
-94	84	-88	-38	90	-66	30	-5	76	61	-48	-91
33	-80	-1	-32	83	17	98	76	-79	80	98	11
-15	-79	-50	47	10	-39	-1	35	-40	-87	-17	-30
-42	91	0	12	63	-50	-51	-22	-12	-78	-21	69
-57	-27	-36	99	-97	49	36	23	42	-76	-77	18
31	29	-93	-55	10	-6	66	34	42	-58	95	35
-57	-60	0	-91	-29	-97	-62	100	-57	97	-93	-39
-18	64	-18	-93	-85	19	-86	24	12	-77	94	48
48	-46	-91	-43	50	18	37	96	-61	-34	-26	43
-41	77	24	-93	0	82	-86	-50	-7	-36	34	-15
76	49	55	-97	-11	-65	-57	-91	17	84	71	-54
16	-34	73	-85	-60	10	47	-19	-4	3	-62	-74
